2	3.352e-07	9.19008e-08	2.89e-07	5.19e-07
4	3.07e-07	2.85377e-08	2.85e-07	3.6e-07
8	3.506e-07	3.18911e-08	3.06e-07	4.05e-07
16	5.412e-07	8.51549e-08	4.82e-07	7.05e-07
32	9.014e-07	1.06124e-07	7.96e-07	1.106e-06
64	2.7716e-06	1.22505e-06	1.891e-06	5.177e-06
128	4.7914e-06	1.12409e-06	3.676e-06	6.729e-06
256	1.18406e-05	2.64709e-06	9.265e-06	1.6773e-05
512	2.69888e-05	2.35773e-06	2.4542e-05	3.1194e-05
1024	5.99752e-05	2.50168e-06	5.755e-05	6.4527e-05
2048	0.000129867	4.69598e-06	0.000123627	0.00013776
4096	0.000281937	6.51507e-06	0.000275126	0.00029302
8192	0.000606779	6.82637e-06	0.000598989	0.000616922
16384	0.00129898	6.18869e-06	0.00129067	0.00130587
32768	0.0027709	8.61752e-06	0.00276557	0.00278806
65536	0.00588658	1.83275e-05	0.00587126	0.00592255
131072	0.0124137	2.03582e-05	0.0123786	0.0124392
262144	0.0262294	2.47333e-05	0.0261805	0.0262481
524288	0.0553163	6.19854e-05	0.0552612	0.0554299
1048576	0.116009	0.000113553	0.115888	0.116205
2097152	0.24567	0.00015118	0.24543	0.245857
4194304	0.509161	0.000863668	0.5086	0.510878
8388608	1.06908	0.00531879	1.06376	1.07439
