1024	7.068e-07	5.69453e-07	3.79e-07	1.844e-06
2048	6.356e-07	3.23456e-08	5.83e-07	6.81e-07
4096	1.1112e-06	6.88052e-08	1.02e-06	1.209e-06
8192	1.96e-06	9.33659e-08	1.888e-06	2.141e-06
16384	3.6182e-06	4.26023e-08	3.559e-06	3.682e-06
32768	7.2998e-06	5.86972e-08	7.223e-06	7.393e-06
65536	1.46384e-05	1.00776e-07	1.453e-05	1.4791e-05
131072	3.09112e-05	3.9022e-06	2.8711e-05	3.8698e-05
262144	5.61884e-05	3.3595e-07	5.5619e-05	5.6598e-05
524288	0.000113419	1.28848e-06	0.00011224	0.000115928
1048576	0.000220339	2.0836e-07	0.000220057	0.000220695
2097152	0.00043991	7.3379e-06	0.000434211	0.000454395
4194304	0.00088755	2.29627e-05	0.000868315	0.000919708
8388608	0.00250555	2.64698e-05	0.00246198	0.00253815
16777216	0.0052244	2.14111e-05	0.00519791	0.00525201
33554432	0.0104385	2.562e-05	0.0103952	0.0104693
67108864	0.0208741	2.6418e-05	0.0208422	0.0209048
134217728	0.0417355	1.32112e-05	0.0417158	0.0417495
268435456	0.0834302	1.52515e-05	0.0834118	0.0834537
536870912	0.167882	0.00184861	0.166842	0.171565
1073741824	0.333667	7.13242e-05	0.333575	0.33376
