1	0.0738047	9.68734e-05	0.0736167	0.0738819
2	0.0395094	0.0031903	0.0369101	0.0438748
3	0.0276761	0.00284001	0.0247291	0.0327411
4	0.0261432	0.00472965	0.0219934	0.0350949
5	0.0218199	0.00473934	0.016056	0.02904
6	0.0205029	0.00285624	0.0164089	0.0245679
7	0.0204609	0.00281928	0.0167048	0.0246589
8	0.0156959	0.00376386	0.00942712	0.0195697
9	0.0167878	0.0036887	0.0122376	0.0219147
10	0.0189035	0.00398305	0.0144506	0.0239013
11	0.0167117	0.00210939	0.0135498	0.0197876
12	0.01616	0.00232303	0.0123829	0.0183018
13	0.0177493	0.00169029	0.0147012	0.0193672
14	0.0147924	0.00285966	0.0107332	0.0186163
15	0.0168062	0.00256335	0.012281	0.019041
16	0.0134272	0.000877908	0.0119917	0.0143081
17	0.0148896	0.00252486	0.0109305	0.0177159
18	0.013117	0.00163288	0.0108573	0.0155805
19	0.0125477	0.00130977	0.0103513	0.0139617
20	0.0146474	0.00293375	0.0100508	0.0184811
21	0.0112832	0.00222894	0.00838456	0.0138194
22	0.0118547	0.00163516	0.010352	0.0150225
23	0.0131439	0.00175494	0.0102905	0.015342
24	0.0120407	0.00146555	0.00964657	0.013505
25	0.0110075	0.00189335	0.00850047	0.0130833
26	0.0116649	0.00222942	0.0088949	0.0144252
27	0.0116052	0.00139788	0.00918375	0.0133397
28	0.010666	0.000497244	0.00971313	0.0110305
29	0.0125183	0.0029593	0.00940019	0.0179823
30	0.011088	0.00333566	0.00781106	0.0167459
31	0.0107802	0.000891203	0.0100546	0.0124573
32	0.0111109	0.00148196	0.00827787	0.0123136
