1024	1.7572e-06	1.65907e-06	8.94e-07	5.075e-06
2048	1.644e-06	7.28752e-08	1.562e-06	1.763e-06
4096	2.9956e-06	4.62195e-08	2.931e-06	3.072e-06
8192	5.733e-06	5.51978e-08	5.659e-06	5.812e-06
16384	1.12092e-05	9.18246e-08	1.1144e-05	1.139e-05
32768	2.38962e-05	3.67845e-06	2.1998e-05	3.1252e-05
65536	4.40036e-05	1.23506e-07	4.3869e-05	4.4223e-05
131072	8.73442e-05	8.74835e-08	8.7255e-05	8.7502e-05
262144	0.00017397	1.69544e-07	0.000173825	0.0001743
524288	0.000348777	1.30859e-07	0.000348617	0.000349009
1048576	0.000698094	4.52435e-06	0.000694137	0.00070367
2097152	0.0013887	3.06691e-06	0.0013857	0.00139455
4194304	0.00277626	1.93861e-06	0.00277248	0.00277785
8388608	0.00571393	3.69988e-05	0.00568549	0.00578707
16777216	0.0114437	6.99758e-05	0.0113978	0.0115831
33554432	0.0229303	0.00012336	0.0227996	0.0231366
67108864	0.0456449	6.6247e-05	0.0456025	0.0457766
134217728	0.0913047	9.04052e-05	0.0911766	0.091427
268435456	0.182503	0.000106323	0.182366	0.182629
536870912	0.364784	0.000140412	0.364636	0.364987
1073741824	0.729429	0.000206608	0.729316	0.729842
