1	0.0736603	5.20322e-05	0.0736276	0.0737641
2	0.0485588	0.00113161	0.0477449	0.0506376
3	0.037105	3.85671e-05	0.0370539	0.0371711
4	0.0391834	0.00594091	0.035935	0.0510608
5	0.0438353	0.00632696	0.0365391	0.0519761
6	0.033509	0.00422621	0.0253776	0.0368591
7	0.0352353	0.00537739	0.0294245	0.043458
8	0.0401588	0.00547073	0.0344791	0.0473201
9	0.0304589	0.000268445	0.0301297	0.0307159
10	0.030143	0.00380003	0.0240969	0.0333787
11	0.0256826	0.00326412	0.0221481	0.0301626
12	0.0295502	0.00524079	0.0243729	0.0379282
13	0.029956	0.00343879	0.023119	0.0322925
14	0.0342507	0.00207821	0.0314555	0.0370287
15	0.0256995	0.00262976	0.0229763	0.0291906
16	0.0325043	0.0033218	0.0274047	0.0365709
17	0.027908	0.00172229	0.0255979	0.0306365
18	0.027623	0.00151746	0.0258234	0.029977
19	0.0265437	0.00227527	0.0243909	0.0296881
20	0.0256966	0.00150161	0.023392	0.0278141
21	0.0275552	0.00407021	0.0207598	0.0322168
22	0.0263589	0.00180986	0.0238834	0.028717
23	0.0242379	0.00120439	0.022126	0.0258151
24	0.0231939	0.00171987	0.0210527	0.0253762
25	0.022737	0.00154483	0.0206126	0.0247471
26	0.0235717	0.00117873	0.0226856	0.0258793
27	0.0233251	0.0019243	0.020202	0.0254927
28	0.0216205	0.00142762	0.0197862	0.023548
29	0.0223687	0.00163923	0.019974	0.0245908
30	0.021991	0.00199942	0.0190139	0.025035
31	0.0229527	0.00156433	0.0210731	0.025561
32	0.0221698	0.00230291	0.0190517	0.024748
