1024	1.96482e-05	3.13218e-07	1.9386e-05	2.0101e-05
2048	3.8338e-05	9.29946e-07	3.7454e-05	3.9739e-05
4096	7.41708e-05	1.76388e-06	7.2346e-05	7.7063e-05
8192	0.000147059	2.89659e-06	0.000142877	0.000151921
16384	0.000293222	4.55122e-06	0.000288532	0.000301351
32768	0.000575562	1.83763e-06	0.000573655	0.00057884
65536	0.00115429	1.17443e-05	0.00114334	0.00117529
131072	0.00229839	7.60413e-06	0.00228886	0.00230795
262144	0.00459675	1.48288e-05	0.00458199	0.00461968
524288	0.00918126	1.14381e-05	0.00916727	0.00920019
1048576	0.018362	1.87874e-05	0.0183393	0.018396
2097152	0.0366799	2.17026e-05	0.0366494	0.036708
4194304	0.0733622	3.49011e-05	0.0733103	0.0734016
8388608	0.146912	5.4047e-05	0.146837	0.146983
16777216	0.29382	9.54017e-05	0.293752	0.294005
33554432	0.587555	7.70779e-05	0.587429	0.587644
67108864	1.18077	0.00587447	1.17489	1.18664
